trace_id,user_id,level,platform,created_at,points,moves,unique_cells,revisits,duration_ms,duration_s,ms_per_move,median_dt_ms,thinking_moves,thinking_frac,thinking_ms,execution_ms,thinking_time_frac,longest_pause_ms,bbox_w,bbox_h,pattern,pattern_conf,age,style,gaming,hand,optimization,optimal_moves,optimality,redundancy
12302,p5bqi1okog,round2,mobile,2026-06-20 07:06:17.987693+00,53,52,49,4,30649,30.649,589.4,433,5,0.0962,8527,22122,0.2782,3436,8,8,spiral,0.9551,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,48,0.9231,1.0833
12303,fgccnl5op3,round2,desktop,2026-06-20 07:06:22.284065+00,49,48,49,0,53600,53.6,1116.7,361,5,0.1042,39002,14598,0.7276,32042,8,8,random_walk,0.8172,18-29,I just start and figure it out,Sometimes,Right,Regularly,48,1.0,1.0
12304,jqk97hg8m3,round1,mobile,2026-06-20 07:06:49.919204+00,26,25,25,1,68518,68.518,2740.7,536,2,0.08,56289,12229,0.8215,41707,6,6,spiral,0.9993,,,,,,25,1.0,1.0
12305,jqk97hg8m3,round2,mobile,2026-06-20 07:07:30.212876+00,53,52,49,4,37342,37.342,718.1,458,6,0.1154,14845,22497,0.3975,4084,8,8,spiral,0.9849,,,,,,48,0.9231,1.0833
12306,p5bqi1okog,bonus1,mobile,2026-06-20 07:08:25.712617+00,96,95,84,12,82696,82.696,870.5,435,14,0.1474,45107,37589,0.5455,8943,10,10,spiral,0.9625,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,86,0.9053,1.1047
12307,p5bqi1okog,bonus2,mobile,2026-06-20 07:09:42.568091+00,134,133,121,13,73581,73.581,553.2,418,13,0.0977,24760,48821,0.3365,4369,12,12,snake,0.8641,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,120,0.9023,1.1083
12308,p5bqi1okog,bonus3,mobile,2026-06-20 07:11:30.29259+00,186,185,176,10,103738,103.738,560.7,386,17,0.0919,37256,66482,0.3591,9992,14,14,snake,0.9899,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Rarely or never,176,0.9514,1.0511
12309,9x3vxemaf4,tutorial,mobile,2026-06-20 07:14:11.776581+00,32,31,32,0,13596,13.596,438.6,399,2,0.0645,2465,11131,0.1813,1414,6,6,spiral,1.0,,,,,,31,1.0,1.0
12310,9x3vxemaf4,round1,mobile,2026-06-20 07:15:16.236251+00,28,27,25,3,27423,27.423,1015.7,482,10,0.3704,20251,7172,0.7385,4291,6,6,spiral,0.998,,,,,,25,0.9259,1.08
12311,ou7buldwhy,tutorial,desktop,2026-06-20 07:15:51.456774+00,38,37,32,6,21257,21.257,574.5,289,6,0.1622,11431,9826,0.5378,4362,6,6,spiral,0.5451,,,,,,31,0.8378,1.1935
12312,9x3vxemaf4,round2,mobile,2026-06-20 07:16:06.611648+00,50,49,49,1,47123,47.123,961.7,432,8,0.1633,30752,16371,0.6526,12347,8,8,spiral,1.0,,,,,,48,0.9796,1.0208
12313,ou7buldwhy,round1,desktop,2026-06-20 07:16:11.675427+00,26,25,25,1,18143,18.143,725.7,337,3,0.12,10368,7775,0.5715,4783,6,6,spiral,0.9993,,,,,,25,1.0,1.0
12314,ou7buldwhy,round2,desktop,2026-06-20 07:16:39.116863+00,56,55,49,7,24080,24.08,437.8,326,3,0.0545,4757,19323,0.1975,2506,8,8,spiral,0.9571,,,,,,48,0.8727,1.1458
12315,fg2gszq2tu,tutorial,mobile,2026-06-20 07:27:06.621483+00,32,31,32,0,35809,35.809,1155.1,214,3,0.0968,26043,9766,0.7273,20796,6,6,spiral,1.0,,,,,,31,1.0,1.0
12316,luc7asbx8z,tutorial,mobile,2026-06-20 07:31:39.913824+00,32,31,32,0,40237,40.237,1298.0,600,4,0.129,25471,14766,0.633,17603,6,6,snake,0.6055,18-29,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,31,1.0,1.0
12317,0y5l3cf682,tutorial,desktop,2026-06-20 07:31:43.803768+00,32,31,32,0,13347,13.347,430.5,261,1,0.0323,5532,7815,0.4145,5532,6,6,spiral,1.0,Under 18,I follow a set pattern,Regularly,Right,Sometimes,31,1.0,1.0
12318,0y5l3cf682,round1,desktop,2026-06-20 07:32:16.043684+00,26,25,25,1,28937,28.937,1157.5,300,2,0.08,21757,7180,0.7519,20614,6,6,spiral,0.9993,Under 18,I follow a set pattern,Regularly,Right,Sometimes,25,1.0,1.0
12319,luc7asbx8z,round1,mobile,2026-06-20 07:32:18.406134+00,26,25,25,1,29903,29.903,1196.1,684,7,0.28,19869,10034,0.6644,5567,6,6,spiral,0.9993,18-29,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,25,1.0,1.0
12320,0y5l3cf682,round2,desktop,2026-06-20 07:32:34.485367+00,49,48,49,0,15470,15.47,322.3,283,1,0.0208,1515,13955,0.0979,1515,8,8,snake,0.5904,Under 18,I follow a set pattern,Regularly,Right,Sometimes,48,1.0,1.0
12321,luc7asbx8z,round2,mobile,2026-06-20 07:33:08.262018+00,51,50,49,2,45471,45.471,909.4,616,13,0.26,27355,18116,0.6016,6284,8,8,random_walk,0.8591,18-29,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,48,0.96,1.0417
12322,0y5l3cf682,bonus1,desktop,2026-06-20 07:33:24.96212+00,90,89,84,6,30912,30.912,347.3,257,4,0.0449,7179,23733,0.2322,3480,10,10,spiral,0.9925,Under 18,I follow a set pattern,Regularly,Right,Sometimes,86,0.9663,1.0349
12323,0y5l3cf682,bonus2,desktop,2026-06-20 07:34:02.650851+00,129,128,121,8,33176,33.176,259.2,231,1,0.0078,2010,31166,0.0606,2010,12,12,random_walk,0.8569,Under 18,I follow a set pattern,Regularly,Right,Sometimes,120,0.9375,1.0667
12324,3ploqj66yb,tutorial,desktop,2026-06-20 07:36:51.628855+00,32,31,32,0,10905,10.905,351.8,335,1,0.0323,1130,9775,0.1036,1130,6,6,snake,0.8507,,,,,,31,1.0,1.0
12325,23awhp7u74,tutorial,desktop,2026-06-20 07:53:01.019898+00,32,31,32,0,20673,20.673,666.9,222,1,0.0323,13552,7121,0.6555,13552,6,6,spiral,1.0,18-29,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,31,1.0,1.0
12326,23awhp7u74,round1,desktop,2026-06-20 07:56:57.742623+00,26,25,25,1,234671,234.671,9386.8,416,5,0.2,226298,8373,0.9643,192468,6,6,random_walk,0.8967,18-29,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,25,1.0,1.0
12327,aww9d03p47,tutorial,desktop,2026-06-20 07:57:16.9915+00,32,31,32,0,7984,7.984,257.5,169,1,0.0323,1280,6704,0.1603,1280,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,31,1.0,1.0
12328,aww9d03p47,round1,desktop,2026-06-20 07:57:40.326213+00,26,25,25,1,18834,18.834,753.4,344,2,0.08,10523,8311,0.5587,9458,6,6,spiral,0.9384,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,25,1.0,1.0
12329,aww9d03p47,round2,desktop,2026-06-20 07:58:07.815842+00,65,64,49,16,24021,24.021,375.3,273,2,0.0312,4067,19954,0.1693,2690,8,8,spiral,0.9998,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,48,0.75,1.3333
12330,aww9d03p47,bonus1,desktop,2026-06-20 07:59:10.020904+00,103,102,84,19,33142,33.142,324.9,288,1,0.0098,1132,32010,0.0342,1132,10,10,random_walk,0.9346,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,86,0.8431,1.186
12331,aww9d03p47,bonus2,desktop,2026-06-20 07:59:52.350184+00,161,160,121,40,39881,39.881,249.3,192,2,0.0125,4275,35606,0.1072,2330,12,12,spiral,0.8232,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,120,0.75,1.3333
12332,23awhp7u74,round2,desktop,2026-06-20 08:00:24.593702+00,49,48,49,0,200233,200.233,4171.5,313,6,0.125,185726,14507,0.9275,130101,8,8,snake,0.5904,18-29,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,48,1.0,1.0
12333,aww9d03p47,bonus3,desktop,2026-06-20 08:00:53.127785+00,209,208,176,33,57472,57.472,276.3,240,3,0.0144,4344,53128,0.0756,2137,14,14,snake,1.0,30-44,I have a rough approach but adapt as I go,Regularly,Right,Rarely or never,176,0.8462,1.1818
12334,v5xrr07gjn,tutorial,mobile,2026-06-20 08:24:21.018493+00,32,31,32,0,18635,18.635,601.1,351,3,0.0968,8317,10318,0.4463,4584,6,6,snake,0.6055,Under 18,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,31,1.0,1.0
12335,v5xrr07gjn,round1,mobile,2026-06-20 08:24:57.221704+00,26,25,25,1,33320,33.32,1332.8,469,6,0.24,25290,8030,0.759,16655,6,6,spiral,0.9891,Under 18,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,25,1.0,1.0
12336,v5xrr07gjn,round2,mobile,2026-06-20 08:26:25.328479+00,49,48,49,0,28721,28.721,598.4,415,3,0.0625,9454,19267,0.3292,7218,8,8,random_walk,0.9871,Under 18,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,48,1.0,1.0
12337,v5xrr07gjn,bonus3,mobile,2026-06-20 08:31:59.658087+00,185,184,176,9,88566,88.566,481.3,369,12,0.0652,21995,66571,0.2483,4306,14,14,snake,0.9999,Under 18,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,176,0.9565,1.0455
12338,ir1q2nvlex,tutorial,mobile,2026-06-20 08:41:09.088726+00,32,31,32,0,14101,14.101,454.9,383,3,0.0968,3403,10698,0.2413,1288,6,6,snake,0.6055,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,31,1.0,1.0
12339,ir1q2nvlex,round1,mobile,2026-06-20 08:41:34.176051+00,26,25,25,1,22309,22.309,892.4,420,2,0.08,12678,9631,0.5683,8504,6,6,spiral,0.9384,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,25,1.0,1.0
12340,yjsvotek91,tutorial,mobile,2026-06-20 08:41:55.28787+00,32,31,32,0,19769,19.769,637.7,350,5,0.1613,10615,9154,0.537,4763,6,6,spiral,0.9998,,,,,,31,1.0,1.0
12341,ir1q2nvlex,round2,mobile,2026-06-20 08:42:19.041422+00,49,48,49,0,41510,41.51,864.8,417,9,0.1875,25357,16153,0.6109,9491,8,8,random_walk,0.8172,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,48,1.0,1.0
12342,yjsvotek91,round1,mobile,2026-06-20 08:42:22.635537+00,26,25,25,1,20922,20.922,836.9,750,8,0.32,10919,10003,0.5219,1866,6,6,spiral,0.9874,,,,,,25,1.0,1.0
12343,uaf5o7exfo,tutorial,mobile,2026-06-20 08:42:48.138729+00,32,31,32,0,15942,15.942,514.3,299,3,0.0968,6564,9378,0.4117,3788,6,6,spiral,1.0,30-44,I just start and figure it out,Regularly,Right,Regularly,31,1.0,1.0
12344,yjsvotek91,round2,mobile,2026-06-20 08:43:14.986093+00,49,48,49,0,47105,47.105,981.4,734,14,0.2917,30789,16316,0.6536,4735,8,8,random_walk,0.8172,,,,,,48,1.0,1.0
12345,uaf5o7exfo,round1,mobile,2026-06-20 08:43:19.991418+00,28,27,25,3,27384,27.384,1014.2,552,8,0.2963,18810,8574,0.6869,5272,6,6,spiral,0.9949,30-44,I just start and figure it out,Regularly,Right,Regularly,25,0.9259,1.08
12346,ir1q2nvlex,bonus1,mobile,2026-06-20 08:43:48.006326+00,91,90,84,7,59506,59.506,661.2,350,10,0.1111,32685,26821,0.5493,15277,10,10,random_walk,0.6592,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,86,0.9556,1.0465
12347,uaf5o7exfo,round2,mobile,2026-06-20 08:44:15.019641+00,55,54,49,6,51194,51.194,948.0,451,10,0.1852,31327,19867,0.6119,9758,8,8,snake,0.8298,30-44,I just start and figure it out,Regularly,Right,Regularly,48,0.8889,1.125
12348,ir1q2nvlex,bonus2,mobile,2026-06-20 08:44:49.012247+00,121,120,121,0,58069,58.069,483.9,350,8,0.0667,17606,40463,0.3032,7303,12,12,random_walk,0.5257,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,120,1.0,1.0
12349,dky1urm8kv,tutorial,mobile,2026-06-20 08:45:59.657176+00,32,31,32,0,23955,23.955,772.7,466,5,0.1613,11993,11962,0.5006,4405,6,6,spiral,1.0,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
12350,ir1q2nvlex,bonus3,mobile,2026-06-20 08:46:41.083159+00,185,184,176,9,109530,109.53,595.3,333,16,0.087,50591,58939,0.4619,19736,14,14,snake,0.8793,30-44,I have a rough approach but adapt as I go,Regularly,Right,Sometimes,176,0.9565,1.0455
12351,uaf5o7exfo,bonus1,mobile,2026-06-20 08:47:28.617768+00,115,114,84,31,105170,105.17,922.5,499,26,0.2281,65166,40004,0.6196,13656,10,10,snake,0.7899,30-44,I just start and figure it out,Regularly,Right,Regularly,86,0.7544,1.3256
12352,dky1urm8kv,round1,mobile,2026-06-20 08:47:52.548294+00,26,25,25,1,106193,106.193,4247.7,884,8,0.32,94395,11798,0.8889,42070,6,6,spiral,0.9891,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,1.0,1.0
12353,uaf5o7exfo,bonus2,mobile,2026-06-20 08:48:59.561431+00,147,146,121,26,82879,82.879,567.7,338,20,0.137,40943,41936,0.494,5742,12,12,snake,1.0,30-44,I just start and figure it out,Regularly,Right,Regularly,120,0.8219,1.2167
12354,dky1urm8kv,round2,mobile,2026-06-20 08:49:08.027378+00,56,55,49,7,68843,68.843,1251.7,583,12,0.2182,46773,22070,0.6794,11465,8,8,spiral,0.9873,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,0.8727,1.1458
12355,uaf5o7exfo,bonus3,mobile,2026-06-20 08:50:29.656433+00,193,192,176,17,87318,87.318,454.8,284,15,0.0781,31860,55458,0.3649,6056,14,14,snake,1.0,30-44,I just start and figure it out,Regularly,Right,Regularly,176,0.9167,1.0909
12356,dky1urm8kv,bonus1,mobile,2026-06-20 08:52:47.239926+00,93,92,84,9,161956,161.956,1760.4,565,23,0.25,125623,36333,0.7757,36706,10,10,random_walk,0.9207,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,86,0.9348,1.0698
12357,6ldnr7smo3,tutorial,desktop,2026-06-20 08:53:10.462385+00,32,31,32,0,9183,9.183,296.2,234,1,0.0323,1617,7566,0.1761,1617,6,6,snake,0.506,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,31,1.0,1.0
12358,6ldnr7smo3,round1,desktop,2026-06-20 08:53:27.922385+00,26,25,25,1,12250,12.25,490.0,267,2,0.08,4734,7516,0.3864,2600,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,25,1.0,1.0
12359,zku2e03sxr,tutorial,mobile,2026-06-20 08:53:30.293293+00,32,31,32,0,27082,27.082,873.6,518,3,0.0968,11987,15095,0.4426,8800,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,31,1.0,1.0
12360,6ldnr7smo3,round2,desktop,2026-06-20 08:53:51.573331+00,54,53,49,5,18500,18.5,349.1,250,2,0.0377,4816,13684,0.2603,3116,8,8,spiral,0.9999,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,48,0.9057,1.1042
12361,zku2e03sxr,round1,mobile,2026-06-20 08:54:10.568873+00,30,29,25,5,36092,36.092,1244.6,800,12,0.4138,25599,10493,0.7093,5775,6,6,spiral,0.8851,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,25,0.8621,1.16
12362,zku2e03sxr,round2,mobile,2026-06-20 08:54:54.808223+00,55,54,49,6,40188,40.188,744.2,486,9,0.1667,19502,20686,0.4853,4609,8,8,spiral,0.3872,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,48,0.8889,1.125
12363,jjf628hcxu,tutorial,mobile,2026-06-20 08:55:01.863935+00,32,31,32,0,92025,92.025,2968.5,895,12,0.3871,78549,13476,0.8536,42528,6,6,random_walk,0.8851,60+,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,31,1.0,1.0
12364,6ldnr7smo3,bonus1,desktop,2026-06-20 08:55:36.324755+00,93,92,84,9,41934,41.934,455.8,284,9,0.0978,16849,25085,0.4018,3334,10,10,spiral,0.576,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,86,0.9348,1.0698
12365,5t1hzzxm44,tutorial,mobile,2026-06-20 08:55:43.19761+00,32,31,32,0,15992,15.992,515.9,159,1,0.0323,7776,8216,0.4862,7776,6,6,spiral,1.0,18-29,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,31,1.0,1.0
12366,5t1hzzxm44,round1,mobile,2026-06-20 08:56:07.030537+00,26,25,25,1,20843,20.843,833.7,416,4,0.16,13098,7745,0.6284,7814,6,6,spiral,0.9993,18-29,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,25,1.0,1.0
12367,jjf628hcxu,round1,mobile,2026-06-20 08:56:12.331815+00,26,25,25,1,64543,64.543,2581.7,739,6,0.24,53265,11278,0.8253,37952,6,6,spiral,0.9993,60+,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,25,1.0,1.0
12368,dky1urm8kv,bonus2,mobile,2026-06-20 08:56:26.651091+00,131,130,121,10,202164,202.164,1555.1,465,20,0.1538,147206,54958,0.7282,95299,12,12,snake,0.9681,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,120,0.9231,1.0833
12369,6ldnr7smo3,bonus2,desktop,2026-06-20 08:56:28.610478+00,125,124,121,4,48135,48.135,388.2,267,5,0.0403,10983,37152,0.2282,5916,12,12,random_walk,0.4658,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,120,0.9677,1.0333
12370,5t1hzzxm44,round2,mobile,2026-06-20 08:57:18.217141+00,51,50,49,2,68474,68.474,1369.5,427,11,0.22,52961,15513,0.7734,30338,8,8,random_walk,0.9774,18-29,I have a rough approach but adapt as I go,Sometimes,Left,Regularly,48,0.96,1.0417
12371,6ldnr7smo3,bonus3,desktop,2026-06-20 08:57:30.309984+00,189,188,176,13,58401,58.401,310.6,250,4,0.0213,6583,51818,0.1127,2433,14,14,snake,0.9991,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,176,0.9362,1.0682
12372,jjf628hcxu,round2,mobile,2026-06-20 08:58:08.018208+00,49,48,49,0,112776,112.776,2349.5,815,19,0.3958,96355,16421,0.8544,48031,8,8,random_walk,0.9871,60+,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,48,1.0,1.0
12373,dky1urm8kv,bonus3,mobile,2026-06-20 08:59:47.454696+00,187,186,176,11,195129,195.129,1049.1,499,26,0.1398,114714,80415,0.5879,35357,14,14,snake,0.9999,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Sometimes,176,0.9462,1.0568
12374,jjf628hcxu,bonus1,mobile,2026-06-20 09:02:44.547386+00,89,88,84,5,222730,222.73,2531.0,715,27,0.3068,189578,33152,0.8512,108001,10,10,snake,0.9996,60+,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,86,0.9773,1.0233
12375,12lcdi6juf,tutorial,desktop,2026-06-20 09:02:48.10003+00,32,31,32,0,10044,10.044,324.0,241,1,0.0323,2247,7797,0.2237,2247,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Sometimes,31,1.0,1.0
12376,12lcdi6juf,round1,desktop,2026-06-20 09:03:02.588401+00,28,27,25,3,11581,11.581,428.9,230,2,0.0741,3912,7669,0.3378,2518,6,6,spiral,0.9984,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Sometimes,25,0.9259,1.08
12377,12lcdi6juf,round2,desktop,2026-06-20 09:03:17.462392+00,49,48,49,0,12315,12.315,256.6,218,0,0.0,0,12315,0.0,667,8,8,random_walk,0.8172,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Sometimes,48,1.0,1.0
12378,nk8xr7m3to,tutorial,mobile,2026-06-20 09:04:32.295704+00,36,35,32,4,40532,40.532,1158.1,401,8,0.2286,28939,11593,0.714,15237,6,6,random_walk,0.7418,,,,,,31,0.8857,1.129
12379,12lcdi6juf,bonus1,desktop,2026-06-20 09:04:36.120971+00,94,93,84,10,38267,38.267,411.5,245,4,0.043,15045,23222,0.3932,8369,10,10,snake,0.9463,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Sometimes,86,0.9247,1.0814
12380,jjf628hcxu,bonus2,mobile,2026-06-20 09:05:15.096231+00,129,128,121,8,145825,145.825,1139.3,594,25,0.1953,93128,52697,0.6386,20495,12,12,snake,0.877,60+,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,120,0.9375,1.0667
12381,12lcdi6juf,bonus2,desktop,2026-06-20 09:05:17.558969+00,135,134,121,14,38953,38.953,290.7,237,4,0.0299,5887,33066,0.1511,1987,12,12,snake,0.9753,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Sometimes,120,0.8955,1.1167
12382,12lcdi6juf,bonus3,desktop,2026-06-20 09:06:07.697542+00,199,198,176,23,47892,47.892,241.9,216,1,0.0051,1573,46319,0.0328,1573,14,14,snake,0.9807,30-44,I have a rough approach but adapt as I go,Sometimes,Left,Sometimes,176,0.8889,1.125
12383,jjf628hcxu,bonus3,mobile,2026-06-20 09:08:23.049508+00,194,193,176,18,184967,184.967,958.4,557,50,0.2591,116349,68618,0.629,13798,14,14,snake,1.0,60+,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,176,0.9119,1.0966
12384,tnp6jdsiok,tutorial,desktop,2026-06-20 09:08:47.491806+00,34,33,32,2,1923335,1923.335,58282.9,403,1,0.0303,1909571,13764,0.9928,1909571,6,6,spiral,1.0,,,,,,31,0.9394,1.0645
12385,tnp6jdsiok,round1,desktop,2026-06-20 09:09:08.417773+00,28,27,25,3,17342,17.342,642.3,496,5,0.1852,6950,10392,0.4008,2147,6,6,spiral,0.9732,,,,,,25,0.9259,1.08
12386,ipm6bb5em5,tutorial,desktop,2026-06-20 09:09:22.532756+00,35,34,32,3,74340,74.34,2186.5,359,10,0.2941,64867,9473,0.8726,48221,6,6,random_walk,0.9915,30-44,I just start and figure it out,Rarely or never,Right,Rarely or never,31,0.9118,1.0968
12387,sx2akwgpvu,tutorial,mobile,2026-06-20 09:09:53.259989+00,32,31,32,0,26328,26.328,849.3,400,3,0.0968,14933,11395,0.5672,12396,6,6,spiral,1.0,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,31,1.0,1.0
12388,ipm6bb5em5,round1,desktop,2026-06-20 09:10:04.502735+00,30,29,25,5,34853,34.853,1201.8,709,9,0.3103,24884,9969,0.714,9305,6,6,random_walk,0.7529,30-44,I just start and figure it out,Rarely or never,Right,Rarely or never,25,0.8621,1.16
12389,ipm6bb5em5,round2,desktop,2026-06-20 09:10:51.46957+00,69,68,49,20,40962,40.962,602.4,318,6,0.0882,20472,20490,0.4998,13276,8,8,snake,0.9887,30-44,I just start and figure it out,Rarely or never,Right,Rarely or never,48,0.7059,1.4167
12390,sx2akwgpvu,round1,mobile,2026-06-20 09:11:07.355691+00,26,25,25,1,65278,65.278,2611.1,1057,14,0.56,57231,8047,0.8767,22904,6,6,spiral,0.9891,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,25,1.0,1.0
12391,ipm6bb5em5,bonus1,desktop,2026-06-20 09:12:36.187375+00,111,110,84,27,60216,60.216,547.4,285,8,0.0727,29319,30897,0.4869,13073,10,10,spiral,1.0,30-44,I just start and figure it out,Rarely or never,Right,Rarely or never,86,0.7818,1.2791
12392,sx2akwgpvu,round2,mobile,2026-06-20 09:12:45.469035+00,49,48,49,0,93688,93.688,1951.8,929,20,0.4167,74600,19088,0.7963,32966,8,8,random_walk,0.952,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,48,1.0,1.0
12393,64huvdk6cg,tutorial,mobile,2026-06-20 09:13:38.31942+00,32,31,32,0,24488,24.488,789.9,501,4,0.129,11333,13155,0.4628,5105,6,6,spiral,0.9454,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,31,1.0,1.0
12394,64huvdk6cg,round1,mobile,2026-06-20 09:14:16.251214+00,26,25,25,1,33477,33.477,1339.1,501,6,0.24,24119,9358,0.7205,13550,6,6,random_walk,0.6137,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,25,1.0,1.0
12395,ipm6bb5em5,bonus2,desktop,2026-06-20 09:15:02.289458+00,129,128,121,8,141856,141.856,1108.2,377,23,0.1797,98698,43158,0.6958,39665,12,12,random_walk,0.5524,30-44,I just start and figure it out,Rarely or never,Right,Rarely or never,120,0.9375,1.0667
12396,64huvdk6cg,round2,mobile,2026-06-20 09:15:13.990336+00,54,53,49,5,53916,53.916,1017.3,384,8,0.1509,35372,18544,0.6561,16369,8,8,spiral,1.0,30-44,I have a rough approach but adapt as I go,Rarely or never,Right,Rarely or never,48,0.9057,1.1042
12397,sx2akwgpvu,bonus1,mobile,2026-06-20 09:16:13.390891+00,89,88,84,5,155991,155.991,1772.6,744,30,0.3409,124096,31895,0.7955,52523,10,10,snake,0.986,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,86,0.9773,1.0233
12398,ipm6bb5em5,bonus3,desktop,2026-06-20 09:17:48.120408+00,205,204,176,29,161196,161.196,790.2,306,15,0.0735,97114,64082,0.6025,47474,14,14,snake,0.9989,30-44,I just start and figure it out,Rarely or never,Right,Rarely or never,176,0.8627,1.1591
12399,sx2akwgpvu,bonus2,mobile,2026-06-20 09:18:43.26368+00,123,122,121,2,145299,145.299,1191.0,552,25,0.2049,97322,47977,0.6698,20875,12,12,random_walk,0.5606,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,120,0.9836,1.0167
12400,jr3t54eyxg,tutorial,desktop,2026-06-20 09:19:46.016356+00,40,39,32,8,11402,11.402,292.4,183,2,0.0513,2515,8887,0.2206,1278,6,6,spiral,1.0,30-44,I just start and figure it out,Sometimes,Right,Regularly,31,0.7949,1.2581
12401,jr3t54eyxg,round1,desktop,2026-06-20 09:20:06.670528+00,26,25,25,1,14538,14.538,581.5,332,2,0.08,6437,8101,0.4428,4384,6,6,spiral,0.9993,30-44,I just start and figure it out,Sometimes,Right,Regularly,25,1.0,1.0
12402,fyr5h54ybo,tutorial,mobile,2026-06-20 09:20:38.731237+00,32,31,32,0,24731,24.731,797.8,501,1,0.0323,9282,15449,0.3753,9282,6,6,spiral,1.0,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,31,1.0,1.0
12403,jr3t54eyxg,round2,desktop,2026-06-20 09:20:40.624609+00,54,53,49,5,29420,29.42,555.1,313,4,0.0755,13140,16280,0.4466,5397,8,8,spiral,0.9984,30-44,I just start and figure it out,Sometimes,Right,Regularly,48,0.9057,1.1042
12404,fyr5h54ybo,round1,mobile,2026-06-20 09:21:42.950102+00,26,25,25,1,61297,61.297,2451.9,779,7,0.28,49290,12007,0.8041,32076,6,6,spiral,0.9993,18-29,I have a rough approach but adapt as I go,Rarely or never,Right,Regularly,25,1.0,1.0
12405,sx2akwgpvu,bonus3,mobile,2026-06-20 09:21:56.738876+00,183,182,176,7,189234,189.234,1039.7,533,39,0.2143,116997,72237,0.6183,29221,14,14,snake,0.7334,30-44,I have a rough approach but adapt as I go,Sometimes,Right,Regularly,176,0.967,1.0341
